N° auto;nom;région administrative;adresse;code INSEE;commune;population de la commune;DEP;N°UU;unité urbaine;population unité urbaine;situation géographique;écrans;fauteuils;semaines d'activité;séances;entrées 2021;entrées 2020;évolution entrées;tranche d'entrées;propriétaire;programmateur;AE;catégorie Art et Essai;label Art et Essai;genre;multiplexe;zone de la commune;nombre de films programmés;nombre de films inédits;nombre de films en semaine 1;PdM en entrées des films français;PdM en entrées des films américains;PdM en entrées des films européens;PdM en entrées des autres films;films Art et Essai;part des séances de films Art et Essai;PdM en entrées des films Art et Essai;latitude;longitude
9616;MK2 A&E;ILE-DE-FRANCE;15/43 QUAI FRANCOIS MAURIAC;75113;Paris 13e Arrondissement;181859;75;00851;Paris;10909327;01-Paris;4;520;32;5 891;67 946;41 420;64,0;De 50 à 80 000 entrées;MK2 A & E                                                       ;Karmitz;NON;NON;;FIXE;NON;C;145;117;44;55,4;20,5;9,9;14,1;91;82,9;76,1;48.832993;2.378615
9700;PATHE BEAUGRENELLE;ILE-DE-FRANCE;7 RUE LINOIS;75115;Paris 15e Arrondissement;233855;75;00851;Paris;10909327;01-Paris;10;1962;32;11 456;421 618;261 343;61,3;De 300 à 450 000 entrées;PATHE BEAUGRENNELLE                                             ;PATHE GAUMONT;NON;NON;;FIXE;OUI;C;122;112;102;33,8;47,9;17,5;0,8;34;23,7;19,8;48.848895;2.282585
9802;CLUB DE L ETOILE;ILE-DE-FRANCE;14 RUE TROYON;75117;Paris 17e Arrondissement;167284;75;00851;Paris;10909327;01-Paris;1;161;18;52;2 974;2 392;24,3;De 2 à 5 000 entrées;SOCIETE CINEMATOGRAPHIQUE THEATRALE ET AUDIOVISUELLE CTAV 14;;NON;NON;;FIXE;NON;C;43;8;2;39,7;21,4;38,9;0,0;4;36,4;24,5;48.876113;2.295345
9803;LES 7 BATIGNOLLES CINEMOVIDA;ILE-DE-FRANCE;ALLEE COLETTE HEILBRONNER;75117;Paris 17e Arrondissement;167284;75;00851;Paris;10909327;01-Paris;7;1151;32;7 466;93 497;51 795;80,5;De 80 à 100 000 entrées;LES 7 BATIGNOLLES;PATHE GAUMONT;NON;NON;;FIXE;NON;C;170;97;80;39,2;40,9;18,5;1,4;45;36,6;32,7;48.893315;2.311503
9900;MK2 QUAI DE LOIRE;ILE-DE-FRANCE;5/19 QUAI DE LA LOIRE;75119;Paris 19e Arrondissement;186530;75;00851;Paris;10909327;01-Paris;6;1108;32;7 466;239 081;173 285;38,0;De 200 à 300 000 entrées;MK2 QUAI DE LOIRE                                               ;MK2 (Karmitz);NON;NON;;FIXE;NON;C;133;93;62;44,6;37,8;16,5;1,1;46;41,3;46,1;48.885067;2.374123
9906;UGC CINE CITE PARIS 19;ILE-DE-FRANCE;166 BOULEVARD MAC DONALD;75119;Paris 19e Arrondissement;186530;75;00851;Paris;10909327;01-Paris;14;2790;32;15 009;204 005;177 666;14,8;De 200 à 300 000 entrées;UGC CINE CITE;UGC;NON;NON;;FIXE;OUI;C;232;194;173;35,9;49,3;13,4;1,4;82;31,8;24,5;48.898991;2.376757
9920;PATHE;ILE-DE-FRANCE;30 AVENUE CORENTIN CARIOU;75119;Paris 19e Arrondissement;186530;75;00851;Paris;10909327;01-Paris;16;2901;32;14 828;282 502;187 681;50,5;De 200 à 300 000 entrées;PATHE LA VILLETTE;PATHE GAUMONT;NON;NON;;FIXE;OUI;C;205;168;141;13,9;66,3;16,8;3,0;58;12,7;9,3;48.897016;2.385181
9950;CGR PARIS LILAS;ILE-DE-FRANCE;PLACE DU MAQUIS DU VERCORS;75120;Paris 20e Arrondissement;196530;75;00851;Paris;10909327;01-Paris;7;1394;32;8 309;134 186;82 424;62,8;De 100 à 150 000 entrées;CINELILAS                                                       ;LES FILMS DE LA ROCHELLE;NON;NON;;FIXE;NON;C;120;88;91;21,4;61,8;11,9;4,9;8;7,0;5,6;48.852605;2.406733
10552;SALLE CHARLES CHAPLIN;ILE-DE-FRANCE;ESPACE CULTUREL ALAIN POHER 7 AVENUE AUGUSTE DURU;94001;Ablon-sur-Seine;5845;94;00851;Paris;10909327;02-Petite Couronne;1;209;9;28;1 033;514;101,0;Moins de 2000 entrées;LES BORDS DE SCENES;;NON;NON;;FIXE;NON;B;25;23;0;46,3;49,7;4,0;0,0;10;42,3;11,1;48.724181;2.420302
10992;PANDORA;ILE-DE-FRANCE;6 ALLEE SIMONE SIGNORET;78005;Achères;21252;78;00851;Paris;10909327;03-Grande couronne;3;257;29;2 686;37 686;30 614;23,1;De 30 à 40 000 entrées;CINE ACHERES PANDORA;;OUI;C;RDJP;FIXE;NON;B;147;112;47;67,1;14,2;14,5;4,2;88;81,4;74,1;48.960956;2.067774
14693;! POC ! SCENE ARTISTIQUE ALFORTVILLE;ILE-DE-FRANCE;82 RUE MARCEL BOURDARIAS;94002;Alfortville;44446;94;00851;Paris;10909327;02-Petite Couronne;1;410;18;41;3 238;2 815;15,0;De 2 à 5 000 entrées;COMMUNE d'ALFORVILLE;;NON;NON;;FIXE;NON;B;39;35;1;77,2;13,2;9,5;0,0;19;52,8;41,9;48.807586;2.422346
20931;LE SELECT;ILE-DE-FRANCE;10 AV DIVISION LECLERC;92002;Antony;63674;92;00851;Paris;10909327;02-Petite Couronne;4;665;28;3 614;103 115;85 492;20,6;De 100 à 150 000 entrées;CENTRE CULTUREL MUNICIPAL D'ANTONY;;OUI;C;RDJPPR;FIXE;NON;B;226;185;126;64,6;18,6;14,1;2,8;145;79,2;65,7;48.753029;2.304782
22634;JEAN VILAR;ILE-DE-FRANCE;1 RUE PAUL SIGNAC;94003;Arcueil;21845;94;00851;Paris;10909327;02-Petite Couronne;2;328;32;1 326;12 412;12 942;-4,1;De 10 à 20 000 entrées;COMMUNE D ARCUEIL;;OUI;C;RDJPPR;FIXE;NON;B;204;142;5;63,9;14,0;15,9;6,2;114;84,6;78,3;48.801352;2.330702
22636;MEGARAMA;ILE-DE-FRANCE;8 AVENUE SALVADOR ALLENDE;94003;Arcueil;21845;94;00851;Paris;10909327;02-Petite Couronne;6;781;32;5 912;102 911;68 669;49,9;De 100 à 150 000 entrées;CINEARCUEIL                                                     ;AGORA;NON;NON;;FIXE;NON;B;99;89;83;20,7;62,7;14,3;2,3;8;5,9;4,5;48.810228;2.328168
23301;JEAN GABIN;ILE-DE-FRANCE;12-14 BOULEVARD LEON FEIX;95018;Argenteuil;110766;95;00851;Paris;10909327;03-Grande couronne;1;128;27;459;4 030;4 116;-2,1;De 2 à 5 000 entrées;COMMUNAUTE D AGGLOMERATION ARGENTEUIL BEZONS;;OUI;C;RDJP;FIXE;NON;B;79;56;0;41,1;33,6;16,7;8,6;44;78,7;64,8;48.946909;2.249331
23323;LE FIGUIER BLANC;ILE-DE-FRANCE;3TER RUE GREGOIRE COLLAS;95018;Argenteuil;110766;95;00851;Paris;10909327;03-Grande couronne;3;826;32;2 158;29 559;23 428;26,2;De 20 à 30 000 entrées;COMMUNAUTE D AGGLOMERATION ARGENTEUIL BEZONS;;OUI;C;RDJPPR;FIXE;NON;B;161;138;32;38,3;41,0;16,4;4,4;75;42,1;32,8;48.943679;2.24855
26662;L ALCAZAR;ILE-DE-FRANCE;1 RUE DE LA STATION;92004;Asnières-sur-Seine;86605;92;00851;Paris;10909327;02-Petite Couronne;4;646;32;4 728;86 580;60 803;42,4;De 80 à 100 000 entrées;CINEZEPHYR ASNIERES;;OUI;C;JPPR;FIXE;NON;B;132;103;97;49,7;34,4;14,9;1,0;63;45,8;33,5;48.906327;2.284046
27573;CINEMA VENTURA;ILE-DE-FRANCE;RUE SAMUEL DESBORDES;91027;Athis-Mons;35448;91;00851;Paris;10909327;03-Grande couronne;1;175;28;333;4 543;3 600;26,2;De 2 à 5 000 entrées;LE CENTRE CULTUREL DES PORTES DE L  ESSONNE;;OUI;C;;FIXE;NON;B;114;92;0;58,0;25,0;16,4;0,6;51;53,5;33,8;48.7102;2.388137
28264;STUDIO;ILE-DE-FRANCE;2 RUE EDOUARD POISSON;93001;Aubervilliers;87762;93;00851;Paris;10909327;02-Petite Couronne;1;127;32;699;13 653;12 932;5,6;De 10 à 20 000 entrées;ASSOCIATION CINEMA LE STUDIO;;OUI;C;JPPR;FIXE;NON;B;173;116;6;51,0;25,6;16,7;6,7;84;68,3;56,8;48.910534;2.384966
30164;THEATRE ET CINEMA JACQUES PREVERT;ILE-DE-FRANCE;134 RUE ANATOLE FRANCE;93005;Aulnay-sous-Bois;86683;93;00851;Paris;10909327;02-Petite Couronne;2;789;27;726;11 153;11 295;-1,3;De 10 à 20 000 entrées;INSTITUT AULNAYSIEN DE DEVELOPPEMENT CULTUREL;GPCI (Vintrou);OUI;C;JP;FIXE;NON;B;176;152;6;62,5;18,6;16,0;2,8;97;59,9;44,9;48.940586;2.496291
30184;UGC CINE CITE O'PARINOR;ILE-DE-FRANCE;LE HAUT DE GALY;93005;Aulnay-sous-Bois;86683;93;00851;Paris;10909327;02-Petite Couronne;14;2590;32;15 790;312 659;273 569;14,3;De 300 à 450 000 entrées;UGC CINE CITE;UGC;NON;NON;;FIXE;OUI;B;195;133;132;17,1;66,1;15,5;1,3;22;8,6;2,9;48.960325;2.473606
35953;THEATRE VICTOR HUGO;ILE-DE-FRANCE;14 AV VICTOR HUGO;92007;Bagneux;40946;92;00851;Paris;10909327;02-Petite Couronne;1;418;17;68;3 097;4 348;-28,8;De 2 à 5 000 entrées;COMMUNE DE BAGNEUX;;NON;NON;;FIXE;NON;B;24;14;0;26,9;73,1;0,0;0,0;5;26,3;12,6;48.804045;2.321692
36013;LE CIN'HOCHE;ILE-DE-FRANCE;6 RUE HOCHE;93006;Bagnolet;35546;93;00851;Paris;10909327;02-Petite Couronne;2;288;28;1 135;17 239;14 047;22,7;De 10 à 20 000 entrées;ASSOCIATION BAGNOLETAISE DU CINEMA;;OUI;C;RDJPPR;FIXE;NON;B;155;109;9;70,5;19,2;6,3;4,0;86;82,0;75,8;48.869237;2.417029
37350;CINE TOILE;ILE-DE-FRANCE;2 RUE DES COLOMBES;91045;Ballancourt-sur-Essonne;7695;91;91402;Ballancourt-sur-Essonne;35634;03-Grande couronne;1;189;29;288;5 624;4 258;32,1;De 5 à 10 000 entrées;VILLE DE BALLANCOURT SUR ESSONNE                                ;;NON;NON;;FIXE;NON;C;61;50;35;47,9;44,2;7,9;0,0;7;7,3;5,8;48.528643;2.388787
45132;BEAUMONT PALACE;ILE-DE-FRANCE;6 AV ANATOLE FRANCE;95052;Beaumont-sur-Oise;9660;95;00459;Persan - Beaumont-sur-Oise;38645;03-Grande couronne;1;353;32;612;11 229;6 642;69,1;De 10 à 20 000 entrées;COMMUNE DE BEAUMONT SUR OISE;GPCI (Vintrou);OUI;D;JPPR;FIXE;NON;C;157;122;0;50,9;17,0;27,3;4,8;61;48,5;54,6;49.141412;2.283076
54292;LA BARBACANE;ILE-DE-FRANCE;PLACE DU 8 MAI 1945;78062;Beynes;7763;78;78205;Beynes;8284;03-Grande couronne;1;292;24;249;5 420;3 950;37,2;De 5 à 10 000 entrées;SYNDICAT INTERCOMMUNAL DE GESTION DES ACTIVITES DU CENTRE CULTUR;GPCI (Vintrou);NON;NON;;FIXE;NON;C;80;68;0;58,4;33,0;8,7;0,0;33;47,9;33,2;48.855732;1.875104
54692;THEATRE PAUL ELUARD;ILE-DE-FRANCE;162 RUE MAURICE BERTEAUX;95063;Bezons;30608;95;00851;Paris;10909327;03-Grande couronne;2;598;32;880;14 373;9 537;50,7;De 10 à 20 000 entrées;THEATRE PAUL ELUARD;GPCI (Vintrou);OUI;C;JP;FIXE;NON;B;159;128;9;35,9;50,3;13,2;0,6;56;34,5;19,9;48.931156;2.207081
57582;CINEMA LOUIS DAQUIN;ILE-DE-FRANCE;76 RUE VICTOR HUGO;93007;Le Blanc-Mesnil;57317;93;00851;Paris;10909327;02-Petite Couronne;3;447;32;1 992;29 623;23 861;24,1;De 20 à 30 000 entrées;COMMUNE DE BLANC MESNIL;;OUI;C;JPPR;FIXE;NON;B;163;136;24;49,7;38,4;10,0;2,0;67;33,7;20,2;48.941761;2.457313
59033;AUDITORIUM BOURSE TRAVAIL;ILE-DE-FRANCE;11 RUE DU 8 MAI 1945;93008;Bobigny;54436;93;00851;Paris;10909327;02-Petite Couronne;1;400;19;294;5 211;4 922;5,9;De 5 à 10 000 entrées;EST ENSEMBLE;;OUI;E;;ITINERANT;NON;B;68;50;1;28,4;51,2;20,0;0,4;33;65,2;33,4;48.909510;2.436542
59604;JEAN RENOIR;ILE-DE-FRANCE;RUE DU GENERAL LECLERC;92009;Bois-Colombes;28706;92;00851;Paris;10909327;02-Petite Couronne;1;300;25;203;6 517;8 031;-18,9;De 5 à 10 000 entrées;COMMUNE DE BOIS COLOMBES;;NON;NON;;FIXE;NON;B;54;33;0;71,6;14,7;12,4;1,3;11;36,2;32,7;48.916548;2.266897
59690;LA GRANGE DE LA TREMBLAYE;ILE-DE-FRANCE;RUE DU PARC;78073;Bois-d'Arcy;15366;78;00851;Paris;10909327;03-Grande couronne;1;338;20;305;4 607;4 186;10,1;De 2 à 5 000 entrées;COMMUNE DE BOIS D'ARCY;;NON;NON;;FIXE;NON;B;86;82;0;54,0;37,7;7,6;0,7;34;38,2;17,9;48.800013;2.023763
60942;LE FORUM;ILE-DE-FRANCE;PLACE DU FORUM;94004;Boissy-Saint-Léger;16541;94;00851;Paris;10909327;02-Petite Couronne;1;114;26;96;2 036;1 951;4,4;De 2 à 5 000 entrées;COMMUNE DE BOISSY SAINT LEGER;;NON;NON;;FIXE;NON;B;63;44;0;45,3;21,7;32,5;0,4;22;47,2;38,3;48.754035;2.502015
61504;SALLE ANDRE MALRAUX;ILE-DE-FRANCE;25 COURS DE LA REPUBLIQUE;93010;Bondy;54207;93;00851;Paris;10909327;02-Petite Couronne;1;324;32;854;18 071;12 659;42,8;De 10 à 20 000 entrées;COMMUNE DE BONDY;;OUI;C;JP;FIXE;NON;B;150;109;4;35,1;49,4;13,1;2,4;59;52,3;33,9;48.901598;2.480089
62121;GERARD PHILIPE;ILE-DE-FRANCE;2 RUE PABLO NERUDA;94011;Bonneuil-sur-Marne;18117;94;00851;Paris;10909327;02-Petite Couronne;1;245;19;185;3 070;4 130;-25,7;De 2 à 5 000 entrées;COMMUNE DE BONNEUIL SUR MARNE;;NON;NON;;FIXE;NON;B;50;45;0;54,7;28,5;16,8;0,0;18;41,5;25,8;48.774577;2.486664
66835;CINEMA LANDOWSKI;ILE-DE-FRANCE;28 AVENUE ANDRE-MORIZET;92012;Boulogne-Billancourt;122577;92;00851;Paris;10909327;02-Petite Couronne;1;154;32;1 068;23 607;22 897;3,1;De 20 à 30 000 entrées;COMMUNE DE BOULOGNE-BILLANCOURT;;OUI;C;RDJPPR;FIXE;NON;B;120;85;75;54,6;9,2;20,7;15,4;81;97,8;97,9;48.83591;2.239289
66923;PATHE;ILE-DE-FRANCE;26 RUE LE CORBUSIER;92012;Boulogne-Billancourt;122577;92;00851;Paris;10909327;02-Petite Couronne;7;1492;32;6 453;280 883;180 567;55,6;De 200 à 300 000 entrées;EUROPALACES NICE BOULOGNE;PATHE GAUMONT;NON;NON;;FIXE;NON;B;113;101;95;45,9;37,7;15,6;0,7;40;31,6;24,9;48.837649;2.239534
68114;LE CINEMA;ILE-DE-FRANCE;10 AVENUE FRANCIS DE PRESSENSE;93013;Le Bourget;16183;93;00851;Paris;10909327;02-Petite Couronne;1;83;7;163;863;1 974;-56,3;Moins de 2000 entrées;COMMUNE DU BOURGET;GPCI (Vintrou);NON;NON;;FIXE;NON;B;30;28;0;49,6;37,1;13,3;0,0;7;27,3;15,2;48.932361;2.424858
68212;AUDITORIUM DU CONSERVATOIRE;ILE-DE-FRANCE;11 BD CARNOT;92014;Bourg-la-Reine;21120;92;00851;Paris;10909327;02-Petite Couronne;1;177;9;13;383;235;63,0;Moins de 2000 entrées;LES GEMEAUX SCENE NATIONALE;;NON;NON;;FIXE;NON;B;13;6;0;59,0;20,3;20,8;0,0;2;33,3;40,6;48.778884;2.317531
69641;BUXY;ILE-DE-FRANCE;CENTRE COMMERCIAL VAL D'YERRES 2;91097;Boussy-Saint-Antoine;7840;91;00851;Paris;10909327;03-Grande couronne;5;797;32;4 172;39 463;29 093;35,6;De 30 à 40 000 entrées;ASSOCIATION DES CINEMAS INDEPENDANTS                            ;GPCI (Vintrou);OUI;C;;FIXE;NON;B;132;117;84;42,6;47,0;10,0;0,4;42;24,3;14,5;48.683571;2.535014
71901;LE RENAISSANCE;ILE-DE-FRANCE;16 RUE DE L EGLISE;77051;Bray-sur-Seine;2294;77;77116;Bray-sur-Seine;3333;03-Grande couronne;1;105;29;187;2 511;1 226;104,8;De 2 à 5 000 entrées;LEMOINE DENISE;;OUI;E;;FIXE;NON;C;84;73;0;65,8;27,0;6,5;0,7;32;40,1;22,7;48.415251;3.237856
73423;JEAN COCTEAU;ILE-DE-FRANCE;3 RUE ANATOLE FRANCE;91103;Brétigny-sur-Orge;27193;91;00851;Paris;10909327;03-Grande couronne;2;368;32;1 546;19 783;15 946;24,1;De 10 à 20 000 entrées;ASSOCIATION CINE 220;MICROMEGAS (Clochard);OUI;C;RDJPPR;FIXE;NON;B;184;140;19;46,6;35,8;16,4;1,3;83;48,0;37,3;48.608596;2.303919
74662;LES 4 VENTS;ILE-DE-FRANCE;80 RUE DU GENERAL LECLERC;77053;Brie-Comte-Robert;18550;77;77306;Brie-Comte-Robert;18550;03-Grande couronne;1;168;31;576;10 261;9 636;6,5;De 10 à 20 000 entrées;VILLE DE BRIE-COMTE-ROBERT                                      ;;OUI;E;RDJP;FIXE;NON;I;154;128;1;62,8;23,4;12,2;1,5;72;52,2;37,3;48.696652;2.607228
81101;LA PLEIADE;ILE-DE-FRANCE;12 AVENUE COUSIN DE MERICOURT;94016;Cachan;31248;94;00851;Paris;10909327;02-Petite Couronne;3;802;29;2 253;29 589;22 063;34,1;De 20 à 30 000 entrées;ASSOCIATION CENTRE CULTUREL COMMUNAL CACHAN;GPCI (Vintrou);OUI;C;JP;FIXE;NON;B;171;138;57;54,5;33,4;11,3;0,8;89;50,9;41,6;48.795796;2.335316
91492;CINEMA DU THEATRE;ILE-DE-FRANCE;8 AVENUE CHARLES DE GAULLE;78126;La Celle-Saint-Cloud;21237;78;00851;Paris;10909327;03-Grande couronne;1;319;25;112;3 757;4 110;-8,6;De 2 à 5 000 entrées;COMMUNE DE LA CELLE SAINT CLOUD;;NON;NON;;FIXE;NON;B;108;81;0;74,8;14,8;7,7;2,7;47;57,1;50,0;48.847416;2.136047
92329;UGC CINE CITE;ILE-DE-FRANCE;8 PLACE DES 3 GARES;95127;Cergy;66838;95;00851;Paris;10909327;03-Grande couronne;14;2788;32;13 295;187 148;142 257;31,6;De 150 à 200 000 entrées;UGC CINE CITE;UGC;NON;NON;;FIXE;OUI;B;197;161;161;26,3;56,4;15,4;1,8;49;19,9;10,1;49.048453;2.010977
96533;JEAN GABIN;ILE-DE-FRANCE;RUE PIERRE DE COUBERTIN;77079;Champagne-sur-Seine;6433;77;77404;Champagne-sur-Seine;28623;03-Grande couronne;1;168;29;217;2 804;2 270;23,5;De 2 à 5 000 entrées;CINE MONTEREAU POINT COM;;OUI;D;;FIXE;NON;C;77;59;0;59,6;21,9;17,7;0,8;32;50,3;44,7;48.398755;2.80515
97431;STUDIO 66;ILE-DE-FRANCE;66 RUE JEAN JAURES;94017;Champigny-sur-Marne;77381;94;00851;Paris;10909327;02-Petite Couronne;5;944;32;4 887;64 401;45 798;40,6;De 50 à 80 000 entrées;STUDIO 66;AGORA;OUI;C;JP;FIXE;NON;B;160;130;78;20,8;63,1;13,0;3,1;51;11,6;7,9;48.814397;2.508133
105652;REX;ILE-DE-FRANCE;364 AVE DE LA DIVISION LECLERC;92019;Châtenay-Malabry;34527;92;00851;Paris;10909327;02-Petite Couronne;2;551;28;1 461;24 420;18 879;29,4;De 20 à 30 000 entrées;ASSOCIATION CHATENAY ACTION CULTURE;;OUI;C;RDJPPR;FIXE;NON;B;135;103;51;49,9;30,0;19,3;0,8;69;64,7;47,1;48.765842;2.259825
106262;LOUIS JOUVET;ILE-DE-FRANCE;3 PLACE MAURICE BERTEAUX;78146;Chatou;30850;78;00851;Paris;10909327;03-Grande couronne;2;459;30;1 266;28 945;24 968;15,9;De 20 à 30 000 entrées;ANIM ACTION;UGC;NON;NON;;FIXE;NON;B;158;124;31;58,6;23,7;16,3;1,4;71;49,9;38,3;48.886917;2.156299
108192;ATRIUM;ILE-DE-FRANCE;3 PARVIS ROBERT SCHUMAN;92022;Chaville;21012;92;00851;Paris;10909327;02-Petite Couronne;1;643;26;220;6 365;6 937;-8,2;De 5 à 10 000 entrées;REGIE CULTURELLE ATRIUM DE CHAVILLE;GPCI (Vintrou);NON;NON;;FIXE;NON;B;100;80;0;54,9;25,4;17,5;2,2;31;34,0;30,2;48.813094;2.192579
108774;COSMOS;ILE-DE-FRANCE;22 AV DE LA RESISTANCE;77108;Chelles;55441;77;00851;Paris;10909327;03-Grande couronne;2;645;31;2 046;36 307;22 477;61,5;De 30 à 40 000 entrées;STUDIO 43;;OUI;C;JP;FIXE;NON;B;141;106;24;32,8;53,3;11,4;2,5;47;21,5;14,3;48.877872;2.586341
110351;GAUMONT DISNEY VILLAGE;ILE-DE-FRANCE;1 ESPLANADE FRANCOIS TRUFFAUT;77111;Chessy;6020;77;00851;Paris;10909327;03-Grande couronne;15;3923;32;15 376;418 659;233 168;79,6;De 300 à 450 000 entrées;GAUMONT;PATHE GAUMONT;NON;NON;;FIXE;OUI;B;158;134;135;18,0;66,2;14,4;1,3;20;8,2;4,9;48.880488;2.772675
110372;STUDIO 31;ILE-DE-FRANCE;31 PLACE D'ARIANE;77111;Chessy;6020;77;00851;Paris;10909327;03-Grande couronne;2;216;32;2 330;28 970;16 327;77,4;De 20 à 30 000 entrées;LE CINEMA DE CHESSY;GPCI (Vintrou);OUI;C;;FIXE;NON;B;131;104;29;14,8;72,5;11,0;1,7;30;13,2;9,5;48.856412;2.773682
110761;SALLE ANDRE MALRAUX;ILE-DE-FRANCE;102 AV DU GENERAL DE GAULLE;94021;Chevilly-Larue;19930;94;00851;Paris;10909327;02-Petite Couronne;1;405;28;301;8 303;5 823;42,6;De 5 à 10 000 entrées;CENTRE CULTUREL DE CHEVILLY LARUE;;OUI;C;;FIXE;NON;B;93;73;3;53,8;22,9;22,5;0,8;37;50,0;42,1;48.770432;2.350955
111583;FRANCOIS TRUFFAUT;ILE-DE-FRANCE;2 RUE DE L ECOLE;91161;Chilly-Mazarin;19992;91;00851;Paris;10909327;03-Grande couronne;2;409;32;1 816;24 560;17 622;39,4;De 20 à 30 000 entrées;ASSOCIATION FRANCOIS TRUFFAUT;;OUI;C;RDJPPR;FIXE;NON;B;261;171;14;53,1;25,4;18,1;3,4;125;68,0;42,2;48.703333;2.314917
112014;SALLE PAUL ELUARD;ILE-DE-FRANCE;4 AV DE VILLENEUVE ST GEORGES;94022;Choisy-le-Roi;46366;94;00851;Paris;10909327;02-Petite Couronne;1;181;30;598;13 833;13 046;6,0;De 10 à 20 000 entrées;CENTRE D'ACTION CULTURELLE THEATRE PAUL ELUARD CHOISY LE ROI;;OUI;C;JP;FIXE;NON;B;104;77;4;61,0;21,6;17,1;0,3;44;58,0;48,8;48.766383;2.414699
113523;CINEMA JEANNE MOREAU;ILE-DE-FRANCE;22 RUE PAUL VAILLANT COUTURIER;92023;Clamart;53429;92;00851;Paris;10909327;02-Petite Couronne;1;176;26;534;9 894;1 386;613,9;De 5 à 10 000 entrées;COMMUNE DE CLAMART;;OUI;C;RDJP;FIXE;NON;B;80;68;8;82,2;7,7;9,9;0,2;49;76,6;65,5;48.802513;2.263801
114032;ESPACE PHILIPPE NOIRET;ILE-DE-FRANCE;PLACE CHARLES DE GAULLE;78165;Les Clayes-sous-Bois;17794;78;00851;Paris;10909327;03-Grande couronne;2;313;33;1 308;24 414;21 250;14,9;De 20 à 30 000 entrées;COMMUNE DE LES CLAYES SOUS BOIS;;OUI;C;JP;FIXE;NON;B;155;100;11;54,5;30,2;14,5;0,9;42;36,3;30,3;48.821274;1.987156
114042;MY CINE;ILE-DE-FRANCE;SHOPPING PROMENADE 3 RUE ROBERT SCHUMAN;77118;Claye-Souilly;12400;77;77302;Claye-Souilly;12400;03-Grande couronne;3;387;27;2 094;63 696;0;#DIV/0!;De 50 à 80 000 entrées;CINE CLAYE;NOE (Patry);NON;NON;;FIXE;NON;I;59;59;30;21,1;67,6;11,3;0,0;7;5,6;3,3;48.947319;2.673824
117025;M J C THEATRE DE COLOMBES;ILE-DE-FRANCE;96, 98 RUE ST DENIS;92025;Colombes;86633;92;00851;Paris;10909327;02-Petite Couronne;1;322;9;15;642;849;-24,4;Moins de 2000 entrées;MAISON DES JEUNES ET DE LA CULTURE DU THEATRE DE COLOMBES;;NON;NON;;FIXE;NON;B;7;0;0;0,0;0,0;0,0;0,0;0;0,0;0,0;48.923862;2.250041
117051;L'HELIOS;ILE-DE-FRANCE;27 A 39 RUE DU BOURNARD;92025;Colombes;86633;92;00851;Paris;10909327;02-Petite Couronne;4;477;32;3 729;64 655;48 765;32,6;De 50 à 80 000 entrées;QUATRE CLUBS SARL;;OUI;C;JPPR;FIXE;NON;B;142;107;89;42,3;44,8;11,7;1,2;57;41,5;28,0;48.923159;2.255372
117921;LA COUPOLE;ILE-DE-FRANCE;RUE JEAN FRANCOIS MILLET;77122;Combs-la-Ville;21967;77;00851;Paris;10909327;03-Grande couronne;1;236;28;310;5 536;4 737;16,9;De 5 à 10 000 entrées;SCENE NATIONALE DE SENART;;NON;NON;;FIXE;NON;B;91;70;0;62,0;25,5;12,5;0,0;29;42,5;28,1;48.659579;2.566711
119305;PATHE;ILE-DE-FRANCE;RUE DE L'HAUTIL;78172;Conflans-Sainte-Honorine;36068;78;00851;Paris;10909327;03-Grande couronne;13;3105;32;12 099;472 752;329 801;43,3;De 450 à 700 000 entrées;PATHE CONFLANS                                                  ;PATHE GAUMONT;NON;NON;;FIXE;OUI;B;200;173;144;25,5;57,2;16,1;1,1;64;15,0;8,4;49.004829;2.077668
120293;ARCEL;ILE-DE-FRANCE;15 PLACE LEON CASSE;91174;Corbeil-Essonnes;51245;91;00851;Paris;10909327;03-Grande couronne;3;380;32;2 206;20 876;17 699;18,0;De 20 à 30 000 entrées;EDEN CASINO;GPCI (Vintrou);OUI;C;JPPR;FIXE;NON;B;191;149;59;34,4;51,0;13,5;1,1;76;31,9;17,3;48.603813;2.469302
120963;THEATRE DU CORMIER;ILE-DE-FRANCE;123 RUE DE SAINT-GERMAIN;95176;Cormeilles-en-Parisis;24892;95;00851;Paris;10909327;03-Grande couronne;1;307;21;91;2 708;5 226;-48,2;De 2 à 5 000 entrées;COMMUNE DE CORMEILLES EN PARISIS;;NON;NON;;FIXE;NON;B;84;61;0;63,3;26,9;9,1;0,6;25;39,4;22,9;48.959824;2.189151
123373;HEMISPHERE THEATER;ILE-DE-FRANCE;23 RUE MARCEL CLAVIER;77131;Coulommiers;15000;77;77402;Coulommiers;27800;03-Grande couronne;4;568;30;820;10 866;16 105;-32,5;De 10 à 20 000 entrées;ZARATHUSHTRA                                                    ;;OUI;D;JP;FIXE;NON;C;46;31;15;38,2;45,4;15,7;0,7;4;7,7;6,7;48.809696;3.090876
123905;CAMILLE ST SAENS;ILE-DE-FRANCE;15 BOULEVARD ARISTIDE BRIAND;92026;Courbevoie;82856;92;00851;Paris;10909327;02-Petite Couronne;1;360;4;17;2 724;1 544;76,4;De 2 à 5 000 entrées;ASSOCIATION ESPACE CARPEAUX;;NON;NON;;FIXE;NON;B;11;8;0;100,0;0,0;0,0;0,0;6;63,6;49,8;48.899883;2.259136
