N° auto;nom;région administrative;adresse;code INSEE;commune;population de la commune;DEP;N°UU;unité urbaine;population unité urbaine;situation géographique;écrans;fauteuils;semaines d'activité;séances;entrées 2020;entrées 2019;évolution entrées;tranche d'entrées;propriétaire;programmateur;AE;catégorie Art et Essai;label Art et Essai;genre;multiplexe;zone de la commune;nombre de films programmés;nombre de films inédits;nombre de films en semaine 1;PdM en entrées des films français;PdM en entrées des films américains;PdM en entrées des films européens;PdM en entrées des autres films;films Art et Essai;part des séances de films Art et Essai;PdM en entrées des films Art et Essai;latitude;longitude
430446;GAUMONT WILSON;OCCITANIE;3 PLACE WILSON;31555;Toulouse;471941;31;31701;Toulouse;948433;04-Unités urbaines de 100 000 hbts ou plus;15;3529;31;13 351;373 778;20 989;16,8;De 300 à 450 000 entrées;GAUMONT;LES CINEMAS GAUMONT PATHE;NON;NON;;FIXE;OUI;C;238;155;149;46,3;45,4;5,5;2,8;86;23,9;13,8;43.60456;1.44782
430455;BORDEROUGE CINE;OCCITANIE;59, AVENUE MAURICE BOURGES-MAUNOURY;31555;Toulouse;471941;31;31701;Toulouse;948433;04-Unités urbaines de 100 000 hbts ou plus;3;299;23;2 013;27 694;49 414;-0,4;De 20 à 30 000 entrées;BORDEROUGE CINE;;NON;NON;;FIXE;NON;C;125;69;9;53,5;21,1;15,0;10,4;98;78,9;77,9;43.642205;1.45598
430620;LES 3 AS;HAUTS DE FRANCE;43 RUE DE LONDRES;62826;Le Touquet-Paris-Plage;4285;62;62401;Berck;44863;05-Unités urbaines de 20 000 à 100 000 hbts;5;682;23;2 772;30 117;38 735;-0,2;De 30 à 40 000 entrées;PECOURT JOSEPH EMILE;SARL MICROMEGAS DIFFUSION CINEMATOGRAPHIQUE;OUI;D;JPPR;FIXE;NON;B;99;64;56;56,1;19,1;12,7;12,1;44;85,2;85,2;50.524614;1.585193
430771;STUDIOS DU FRESNOY SALLE;HAUTS DE FRANCE;22 RUE DU FRESNOY;59599;Tourcoing;96809;59;59702;Lille (partie française);1039397;04-Unités urbaines de 100 000 hbts ou plus;2;299;27;443;10 606;17 759;-0,4;De 10 à 20 000 entrées;LE FRESNOY STUDIO NATIONAL DES ARTS CONTEMPORAINS;;OUI;C;JP;FIXE;NON;B;93;57;0;39,3;43,1;14,2;3,5;79;23,1;23,9;50.699907;3.155883
430886;LES ECRANS;HAUTS DE FRANCE;4, PROMENADE DE LA FRATERNITÉ;59599;Tourcoing;96809;59;59702;Lille (partie française);1039397;04-Unités urbaines de 100 000 hbts ou plus;5;638;31;3 802;30 866;45 978;-0,3;De 30 à 40 000 entrées;SOCIETE DES CINEMAS DE L  OUEST;UGC DIFFUSION;NON;NON;;FIXE;NON;B;83;49;47;32,5;52,4;11,2;3,9;17;23,2;17,5;50.721235;3.15888
430923;RESEAU SUD LUBERON;PROVENCE-ALPES-COTE D'AZUR;43 BOULEVARD DE VERDUN;84133;La Tour-d'Aigues;4196;84;84108;La Tour-d'Aigues;4196;06-autres communes et unités urbaines;1;119;29;95;2 799;6 689;-0,6;De 2 à 5 000 entrées;BASILIC DIFFUSION;;NON;NON;;ITINERANT;NON;I;57;36;0;72,4;12,3;7,8;7,6;36;67,8;82,5;43.726077;5.547136
431023;AUDITORIUM EQUINOXE;AUVERGNE / RHONE-ALPES;6 - 8 RUE DE L'HOTEL DE VILLE;38509;La Tour-du-Pin;7970;38;38304;La Tour-du-Pin;21762;05-Unités urbaines de 20 000 à 100 000 hbts;1;208;30;526;8 849;146 047;-0,9;De 5 à 10 000 entrées;CINEODE;SARL CINEODE;OUI;D;;FIXE;NON;C;117;89;14;50,7;43,8;5,4;0,1;49;13,0;40,8;45.562468;5.444145
431351;ESPACE SAINT MICHEL;OCCITANIE;ESPACE SAINT MICHEL;31028;Aurignac;1201;31;00000;Zone rurale;14541106;04-Unités urbaines de 100 000 hbts ou plus;1;300;29;332;10 548;346 146;-1,0;De 10 à 20 000 entrées;ASSOCIATION CINEFOL 31;;OUI;E;JP;ITINERANT;NON;R;88;44;0;51,4;48,6;0,0;0,0;49;0,0;0,0;43.216817;0.882662
431352;UTOPIA 1;OCCITANIE;PLACE DU CHATEAU;31557;Tournefeuille;26477;31;31701;Toulouse;948433;04-Unités urbaines de 100 000 hbts ou plus;4;486;23;2 736;72 421;607 933;-0,9;De 50 à 80 000 entrées;UTOPIA LATIN;;OUI;C;RDJPPR;FIXE;NON;B;149;81;48;40,5;51,5;6,5;1,5;103;23,7;17,7;43.581932;1.345083
431551;CINE THEATRE;AUVERGNE / RHONE-ALPES;1 PLACE RAMPON;07324;Tournon-sur-Rhône;10326;07;00457;Tournon-sur-Rhône;29832;05-Unités urbaines de 20 000 à 100 000 hbts;2;285;29;647;10 256;842;11,2;De 10 à 20 000 entrées;ASSOCIATION RHONE COMMUNICATIONS;;OUI;D;JP;FIXE;NON;C;91;72;12;42,6;49,5;5,9;2,1;38;13,9;9,2;45.065738;4.834751
431604;LA PALETTE;BOURGOGNE / FRANCHE-COMTE;37 RUE DE LA REPUBLIQUE;71543;Tournus;5663;71;71202;Tournus;5663;06-autres communes et unités urbaines;1;219;29;393;7 818;11 471;-0,3;De 5 à 10 000 entrées;FOURNIER CHRISTOPHE CINEMA;;OUI;E;RDJPPR;FIXE;NON;I;127;76;0;67,4;7,8;16,1;8,8;85;70,1;79,6;46.562498;4.912313
431732;STUDIO DES URSULINES;CENTRE-VAL DE LOIRE;2 RUE DES URSULINES;37261;Tours;136252;37;37701;Tours;353042;04-Unités urbaines de 100 000 hbts ou plus;7;1067;31;6 510;150 608;55 151;1,7;De 150 à 200 000 entrées;ANIMATION DES STUDIO DE TOURS;;OUI;A;RDJPPR;FIXE;NON;C;267;166;131;59,0;17,4;15,4;8,2;209;83,2;81,2;47.394391;0.697155
431771;MEGA CGR 2 LIONS;CENTRE-VAL DE LOIRE;AVENUE MARCEL MERIEUX;37261;Tours;136252;37;37701;Tours;353042;04-Unités urbaines de 100 000 hbts ou plus;13;2574;31;13 729;250 906;92 452;1,7;De 200 à 300 000 entrées;TOURMOND;SARL LES FILMS DE LA ROCHELLE;NON;NON;;FIXE;OUI;C;157;107;104;42,0;37,0;15,4;5,6;28;17,4;18,0;47.365422;0.680755
431801;MEGA CGR CENTRE;CENTRE-VAL DE LOIRE;4 PLACE FRANCOIS TRUFFAUT;37261;Tours;136252;37;37701;Tours;353042;04-Unités urbaines de 100 000 hbts ou plus;8;1898;31;7 572;59 886;13 261;3,5;De 50 à 80 000 entrées;CINETOURS;SARL LES FILMS DE LA ROCHELLE;NON;NON;;FIXE;OUI;C;154;104;91;49,1;33,9;15,0;1,9;52;50,9;48,0;47.366664;0.706536
432661;AGNES VARDA;PAYS DE LA LOIRE;BOULEVARD DE LA PETITE HOLLANDE;85294;La Tranche-sur-Mer;2863;85;85104;La Tranche-sur-Mer;2863;06-autres communes et unités urbaines;2;266;28;1 057;12 015;40 420;-0,7;De 10 à 20 000 entrées;ASSOCIATION CINEMA DU BOCAGE;SUD CINE;OUI;E;;FIXE;NON;I;145;119;42;59,5;12,0;14,3;14,1;57;60,6;82,0;46.34852;-1.448152
432832;CINEMA LE GRENIER A SEL;ILE-DE-FRANCE;PLACE DU 8 MAI 1945;78621;Trappes;32346;78;00851;Paris;10706072;03-Petite couronne;1;218;30;519;9 267;58 923;-0,8;De 5 à 10 000 entrées;COMMUNE DE TRAPPES;SNC SAGEC - CINE 32 VEO;OUI;C;JP;FIXE;NON;B;116;85;1;64,5;9,4;9,3;16,8;62;73,3;71,7;48.780183;1.992423
433570;CINELAND;BRETAGNE;ZAC DU ROND PIONT DE BREZILLET;22360;Trégueux;8411;22;22501;Saint-Brieuc;94500;05-Unités urbaines de 20 000 à 100 000 hbts;10;2187;31;6 872;167 522;35 924;3,7;De 150 à 200 000 entrées;CINECRANS;SAS CINE DIFFUSION;NON;NON;;FIXE;OUI;B;171;102;100;31,5;58,3;8,5;1,7;28;14,0;9,7;48.493105;-2.761907
433913;LE CRISTAL;NOUVELLE AQUITAINE;99 AVENUE BEAUPREAU;17452;La Tremblade;4641;17;17301;La Tremblade;11935;06-autres communes et unités urbaines;1;259;30;501;5 143;11 606;-0,6;De 5 à 10 000 entrées;SECIC;SNC SAGEC - CINE 32 VEO;NON;NON;;FIXE;NON;C;101;80;16;37,7;48,6;9,9;3,8;59;13,6;11,9;45.796268;-1.166123
433972;JACQUES TATI;ILE-DE-FRANCE;29 BIS AV CHARLES DE GAULLE;93073;Tremblay-en-France;35381;93;00851;Paris;10706072;02-Grande Couronne;3;524;21;1 348;28 336;15 833;0,8;De 20 à 30 000 entrées;ASSOCIATION TREMBLAYSIENNE POUR LE CINEMA;;OUI;C;RDJPPR;FIXE;NON;B;117;63;17;57,0;17,9;16,1;9,0;84;76,5;77,9;48.99649;2.550261
433975;PATHE;ILE-DE-FRANCE;RUE DES BUISSONS;93073;Tremblay-en-France;35381;93;00851;Paris;10706072;02-Grande Couronne;12;2380;29;9 362;222 687;52 919;3,2;De 200 à 300 000 entrées;PATHE AEROVILLE;LES CINEMAS GAUMONT PATHE;NON;NON;;FIXE;OUI;B;162;77;72;32,6;57,6;7,1;2,7;24;13,2;8,6;48.991044;2.524032
434402;JOACASINO;NORMANDIE;ESPLANADE LOUIS ARAGON;76711;Le Tréport;4935;76;00453;Eu;20095;05-Unités urbaines de 20 000 à 100 000 hbts;1;332;29;814;7 994;12 162;-0,3;De 5 à 10 000 entrées;CASINO DU TREPORT;SARL CINEODE;NON;NON;;FIXE;NON;C;74;61;35;38,2;51,6;7,4;2,8;16;14,7;10,1;50.061473;1.367587
434682;LE CASINO;PROVENCE-ALPES-COTE D'AZUR;RUE DU DOCTEUR WILLEMUS;13110;Trets;10963;13;00759;Marseille - Aix-en-Provence;1585498;04-Unités urbaines de 100 000 hbts ou plus;1;220;23;133;2 017;4 162;-0,5;De 2 à 5 000 entrées;POLYMAGES;SNC SAGEC - CINE 32 VEO;NON;NON;;FIXE;NON;B;52;39;4;73,0;17,7;3,4;5,9;17;44,8;35,6;43.447455;5.684694
435331;L ETOILE;NOUVELLE AQUITAINE;RUE DE LA LIBERTE;86273;La Trimouille;901;86;00000;Zone rurale;14541106;04-Unités urbaines de 100 000 hbts ou plus;1;228;16;92;897;36 681;-1,0;Moins de 2000 entrées;ASSOCIATION L'ETOILE;SNC SAGEC - CINE 32 VEO;OUI;E;;FIXE;NON;R;47;32;0;51,0;43,0;4,2;1,8;17;25,2;25,3;46.46634;1.038441
436453;CGR TROYES;GRAND EST;RUE DES BAS TREVOIS;10387;Troyes;60928;10;10601;Troyes;136330;04-Unités urbaines de 100 000 hbts ou plus;14;2352;31;13 955;161 346;1 214;131,9;De 150 à 200 000 entrées;AUBOISE D EXPLOITATION CINEMATOGRAPHIQUE;SARL LES FILMS DE LA ROCHELLE;NON;NON;;FIXE;OUI;C;266;189;169;51,9;44,4;3,6;0,1;121;17,7;13,4;48.291806;4.080707
436927;VEO GRAND PALACE;NOUVELLE AQUITAINE;AVENUE DE VENTADOUR;19272;Tulle;14390;19;19401;Tulle;21196;05-Unités urbaines de 20 000 à 100 000 hbts;5;708;31;3 310;44 110;19 732;1,2;De 40 à 50 000 entrées;VEO TULLE;SNC SAGEC - CINE 32 VEO;OUI;D;RDJPPR;FIXE;NON;C;209;129;76;58,6;31,2;7,4;2,8;111;16,0;9,7;45.272941;1.776816
436962;PARADISO;AUVERGNE / RHONE-ALPES;3 RUE PASTEUR;38517;Tullins;7655;38;38206;Tullins;8805;06-autres communes et unités urbaines;1;106;27;338;4 999;46 341;-0,9;De 2 à 5 000 entrées;IMA 3;SARL MC4 DISTRIBUTION;OUI;E;JP;FIXE;NON;C;84;72;1;56,0;30,3;8,0;5,7;33;30,8;27,0;45.297176;5.483039
437012;ATLANTIC;PAYS DE LA LOIRE;PLACE DES ANCIENS COMBATTANTS;44211;La Turballe;4460;44;44206;La Turballe;6691;06-autres communes et unités urbaines;1;160;30;865;19 250;80 438;-0,8;De 10 à 20 000 entrées;DAVID;SARL GPCI;OUI;E;RDJPPR;FIXE;NON;C;175;129;61;72,6;22,9;0,0;4,5;119;46,2;43,3;47.348261;-2.512088
437401;CHANTECLER;AUVERGNE / RHONE-ALPES;45 PLACE MONTMAIN;73303;Ugine;7042;73;73203;Ugine;8717;06-autres communes et unités urbaines;2;615;30;1 232;20 944;22 911;-0,1;De 20 à 30 000 entrées;LES AMIS DU CINEMA;;OUI;E;RDJP;FIXE;NON;C;108;79;44;26,0;62,0;9,4;2,6;36;16,9;11,0;45.754303;6.417593
437561;STUDIO DES CHAMPS LASNIERS;ILE-DE-FRANCE;AVENUE DU BERRY;91692;Les Ulis;24764;91;00851;Paris;10706072;03-Petite couronne;1;210;24;362;6 776;155 548;-1,0;De 5 à 10 000 entrées;COMMUNE DES ULIS;;NON;NON;;FIXE;NON;B;102;70;3;44,4;43,3;5,9;6,4;60;23,1;10,7;48.682507;2.169714
437562;UGC LES ULIS;ILE-DE-FRANCE;CENTRE COMMERCIAL LES ULIS 2;91692;Les Ulis;24764;91;00851;Paris;10706072;03-Petite couronne;4;600;31;2 931;21 518;174 199;-0,9;De 20 à 30 000 entrées;UGC SAS;UGC DIFFUSION;NON;NON;;FIXE;NON;B;54;49;44;52,1;23,5;15,1;9,3;10;72,5;73,8;48.675884;2.175597
437630;ESPACE LE TREFLE;GRAND EST;29, RUE D'ENSISHEIM;68343;Ungersheim;2177;68;68207;Ensisheim;9600;06-autres communes et unités urbaines;1;102;22;34;760;384 196;-1,0;Moins de 2000 entrées;MAISON DES JEUNES ET DE LA CULTURE D' UNGERSHEIM;SARL NORD OUEST EXPLOITATION CINEMA;NON;NON;;FIXE;NON;B;28;21;0;38,2;52,4;7,0;2,4;8;16,0;10,4;47.876905;7.309221
437674;LE QUARTO;AUVERGNE / RHONE-ALPES;RUE JEAN JAURES;42316;Unieux;8975;42;00753;Saint-Étienne;373130;04-Unités urbaines de 100 000 hbts ou plus;1;377;23;590;7 643;34 964;-0,8;De 5 à 10 000 entrées;VILLE D'UNIEUX;;NON;NON;;FIXE;NON;B;102;76;1;47,1;44,6;5,6;2,7;39;31,4;23,0;45.396194;4.281269
437682;LE LUMIERE;OCCITANIE;AVENUE DES PYRENEES;31561;L' Union;11595;31;31701;Toulouse;948433;04-Unités urbaines de 100 000 hbts ou plus;1;200;24;266;7 679;24 116;-0,7;De 5 à 10 000 entrées;ASSOCIATION CINEMA LE LUMIERE;SNC SAGEC - CINE 32 VEO;OUI;C;;FIXE;NON;B;123;96;13;65,2;21,1;5,0;8,8;64;48,3;68,5;43.654225;1.491185
438001; ITSAS MENDI;NOUVELLE AQUITAINE;RUE BERNARD DE CORAL;64545;Urrugne;9674;64;00751;Bayonne (partie française);236730;04-Unités urbaines de 100 000 hbts ou plus;1;229;28;818;7 708;44 022;-0,8;De 5 à 10 000 entrées;AEP LES AMIS DE LA JEUNESSE D URRUGNE;;OUI;C;RDJPPR;FIXE;NON;B;143;95;13;66,1;29,5;3,8;0,6;116;29,5;33,5;43.36278;-1.696856
438291;LE CARNOT;NOUVELLE AQUITAINE;66 BIS AV CARNOT;19275;Ussel;9783;19;19301;Ussel;9783;06-autres communes et unités urbaines;2;491;31;720;10 189;233 418;-1,0;De 10 à 20 000 entrées;VEO CINEMAS;SNC SAGEC - CINE 32 VEO;OUI;E;JP;FIXE;NON;I;122;83;14;51,9;31,4;13,2;3,5;56;40,9;40,1;45.550069;2.312425
438461;CINEMA DE PRA LOU;PROVENCE-ALPES-COTE D'AZUR;PRA LOU;04226;Uvernet-Fours;583;04;00000;Zone rurale;14541106;04-Unités urbaines de 100 000 hbts ou plus;1;200;21;246;3 406;7 939;-0,6;De 2 à 5 000 entrées;ALLEMANDI DELPHINE;SARL MC4 DISTRIBUTION;NON;NON;;FIXE;NON;R;86;74;31;47,2;18,8;12,7;21,3;20;53,9;58,4;44.369873;6.605179
438622;CINEMA LOUIS JOUVET;NOUVELLE AQUITAINE;PLACE DE LA LIBERATION;19276;Uzerche;2889;19;19103;Uzerche;2889;06-autres communes et unités urbaines;1;187;30;215;3 301;66 986;-1,0;De 2 à 5 000 entrées;VILLE D'UZERCHE;SNC SAGEC - CINE 32 VEO;OUI;E;;FIXE;NON;I;106;78;0;46,4;35,1;9,5;9,0;49;38,3;35,1;45.424402;1.563016
438631;CAPITOLE;OCCITANIE;11 RUE XAVIER SIGALON;30334;Uzès;8540;30;30301;Uzès;11726;06-autres communes et unités urbaines;3;500;30;1 806;22 938;8 911;1,6;De 20 à 30 000 entrées;ATMOSPHERE ATMOSPHERE;;OUI;E;JPPR;FIXE;NON;C;154;110;75;78,7;13,3;7,2;0,8;74;31,4;37,4;44.014623;4.419527
439061;L'ENTR'ACTES;GRAND EST;RUELLE DES VIAUX;88486;Vagney;3949;88;88402;La Bresse;24384;05-Unités urbaines de 20 000 à 100 000 hbts;1;183;30;117;3 628;65 046;-0,9;De 2 à 5 000 entrées;VAGNEY LOISIRS;;OUI;D;;FIXE;NON;C;66;44;0;53,1;31,1;12,1;3,7;27;37,0;42,5;48.008328;6.71485
439271;LES VARIETES;ILE-DE-FRANCE;72 RUE DE CHELLES;77479;Vaires-sur-Marne;13579;77;00851;Paris;10706072;03-Petite couronne;1;311;24;179;3 663;30 518;-0,9;De 2 à 5 000 entrées;ASSOCIATION VAIROISE D'ANIMATION CULTURELLE;;NON;NON;;FIXE;NON;B;55;44;0;100,0;0,0;0,0;0,0;20;0,0;0,0;48.874168;2.632366
439295;LE FLORIAN;PROVENCE-ALPES-COTE D'AZUR;ALLEE SAINT QUENIN;84137;Vaison-la-Romaine;6072;84;84203;Vaison-la-Romaine;7872;06-autres communes et unités urbaines;3;442;29;1 709;24 578;1 757;13,0;De 20 à 30 000 entrées;REGAIN;SARL MC4 DISTRIBUTION;OUI;E;RDJPPR;FIXE;NON;C;250;199;122;66,3;24,6;5,8;3,3;150;45,9;49,5;44.244391;5.067667
439502;SOPHIA ANTIPOLIS;PROVENCE-ALPES-COTE D'AZUR;190 RUE FREDERIC MISTRAL;06152;Valbonne;13183;06;06701;Nice;943354;04-Unités urbaines de 100 000 hbts ou plus;1;230;16;39;1 969;365 860;-1,0;Moins de 2000 entrées;ALMA CENTRE CULTUREL;;NON;NON;;FIXE;NON;B;21;11;0;74,4;19,0;4,6;2,0;12;34,5;30,2;43.619739;7.039277
439503;LES VISITEURS DU SOIR;PROVENCE-ALPES-COTE D'AZUR;QUARTIER DE LA VIGNASSE;06152;Valbonne;13183;06;06701;Nice;943354;04-Unités urbaines de 100 000 hbts ou plus;1;230;23;121;7 354;9 007;-0,2;De 5 à 10 000 entrées;LES VISITEURS DU SOIR;SARL MC4 DISTRIBUTION;OUI;C;;FIXE;NON;B;77;50;0;52,5;39,6;3,6;4,4;67;26,8;25,3;43.641892;7.006394
439583;CINE PAX;BOURGOGNE / FRANCHE-COMTE;RUE DE LA GARE;25578;Valdahon;5474;25;25114;Valdahon;5474;06-autres communes et unités urbaines;1;241;30;177;4 905;25 327;-0,8;De 2 à 5 000 entrées;ASS LA VAILLANTE CINE PAX;SARL MC4 DISTRIBUTION;OUI;E;;FIXE;NON;I;87;71;0;60,6;23,3;2,6;13,4;27;28,8;51,0;47.148814;6.343241
439721;LES ARCADES;NORMANDIE;PLACE DES CHALANDS;27701;Val-de-Reuil;13269;27;27402;Louviers;44239;05-Unités urbaines de 20 000 à 100 000 hbts;2;242;31;694;6 887;187 026;-1,0;De 5 à 10 000 entrées;CENTRE D'ACTION CULTUREL DU VAL DE REUIL;SARL NORD OUEST EXPLOITATION CINEMA;OUI;D;JP;FIXE;NON;C;128;88;0;70,8;28,6;0,6;0,0;63;21,7;35,2;49.271387;1.212255
439745;Cinéma LE SPLENDID;AUVERGNE / RHONE-ALPES;RUE DE LA FACE;73304;Val-d'Isère;1583;73;00000;Zone rurale;14541106;04-Unités urbaines de 100 000 hbts ou plus;1;156;25;289;4 363;8 622;-0,5;De 2 à 5 000 entrées;MC4  DISTRIBUTION;SARL MC4 DISTRIBUTION;NON;NON;;FIXE;NON;R;121;106;31;49,9;43,2;4,5;2,4;59;24,7;17,1;45.44673400000001;6.975815000000011
439901;APOLLO;OCCITANIE;RUE DES LIMOUSINS;82186;Valence;5277;82;82202;Valence;7776;06-autres communes et unités urbaines;1;148;26;241;4 775;13 133;-0,6;De 2 à 5 000 entrées;COMMUNE DE VALENCE D'AGEN;SNC SAGEC - CINE 32 VEO;OUI;E;;FIXE;NON;C;124;94;0;63,8;12,2;15,6;8,4;52;57,5;65,8;44.107657;0.889685
439941;LE NAVIRE;AUVERGNE / RHONE-ALPES;9 BD D ALSACE;26362;Valence;62479;26;00651;Valence;129705;04-Unités urbaines de 100 000 hbts ou plus;5;739;31;4 025;45 349;5 553;7,2;De 40 à 50 000 entrées;LE NAVIRE;;OUI;B;RDJPPR;FIXE;NON;C;192;111;94;52,1;47,9;0,0;0,0;162;0,0;0,0;44.93274;4.89523
439942;LUX;AUVERGNE / RHONE-ALPES;36 BD DU GENERAL DE GAULLE;26362;Valence;62479;26;00651;Valence;129705;04-Unités urbaines de 100 000 hbts ou plus;2;377;25;774;12 612;12 968;0,0;De 10 à 20 000 entrées;LUX SCENE NATIONALE DE VALENCE;;OUI;B;JPPR;FIXE;NON;C;84;26;18;49,4;44,2;6,2;0,1;72;16,6;10,2;44.930191;4.893946
439990;PATHE;AUVERGNE / RHONE-ALPES;53 AVENUE DE ROMANS;26362;Valence;62479;26;00651;Valence;129705;04-Unités urbaines de 100 000 hbts ou plus;12;2343;31;10 709;177 204;6 048;28,3;De 150 à 200 000 entrées;PATHE VALENCE;LES CINEMAS GAUMONT PATHE;NON;NON;;FIXE;OUI;C;203;124;110;36,8;54,1;6,3;2,8;53;16,2;8,9;44.933197;4.901186
440044;GAUMONT;HAUTS DE FRANCE;AV DES ALPES ET RUE DU DAUPHINE;59606;Valenciennes;44043;59;59701;Valenciennes (partie française);335992;04-Unités urbaines de 100 000 hbts ou plus;15;3710;31;12 456;197 484;93 432;1,1;De 150 à 200 000 entrées;GAUMONT;LES CINEMAS GAUMONT PATHE;NON;NON;;FIXE;OUI;C;288;154;130;54,9;31,2;9,5;4,5;115;40,5;42,4;50.339838;3.514954
440286;SALLE HENRI VERNEUIL;PROVENCE-ALPES-COTE D'AZUR;LA COUPIANE;83144;La Valette-du-Var;23347;83;00757;Toulon;569793;04-Unités urbaines de 100 000 hbts ou plus;1;109;29;511;7 213;20 897;-0,7;De 5 à 10 000 entrées;POLYMAGES;SNC SAGEC - CINE 32 VEO;OUI;C;;FIXE;NON;B;135;97;0;57,7;36,8;3,6;1,9;72;18,5;17,7;43.131815;5.988887
440961;LE CEP;PAYS DE LA LOIRE;8 BD EVARISTE DEJOIE;44212;Vallet;8838;44;44212;Vallet;8838;06-autres communes et unités urbaines;1;282;29;361;9 445;221 723;-1,0;De 5 à 10 000 entrées;ASSOCIATION CINEMA LE CEP;SARL GPCI;OUI;E;JP;FIXE;NON;I;133;92;0;55,0;28,8;12,8;3,4;68;34,6;48,0;47.162517;-1.264107
441063;LES GENTIANES;AUVERGNE / RHONE-ALPES;AVENUE DE LA VALLEE D'OR;73306;Valloire;1135;73;00000;Zone rurale;14541106;04-Unités urbaines de 100 000 hbts ou plus;1;334;30;350;7 783;5 424;0,4;De 5 à 10 000 entrées;AEP DE  VALLOIRE;;OUI;E;JP;FIXE;NON;R;114;84;37;41,7;57,6;0,7;0,0;43;24,2;21,9;45.164163;6.429287
441172;CINEMA VALMEINIER 1800;AUVERGNE / RHONE-ALPES;ESPACE CULTUREL LES ISLETTES;73307;Valmeinier;510;73;00000;Zone rurale;14541106;04-Unités urbaines de 100 000 hbts ou plus;2;274;21;394;4 565;20 123;-0,8;De 2 à 5 000 entrées;OFFICE DU TOURISME DE VALMEINIER;;NON;NON;;FIXE;NON;R;102;75;34;46,1;50,8;2,0;1,0;40;28,8;21,2;45.174957;6.493547
441261;TRIANON;NORMANDIE;4 RUE PALAIS DE JUSTICE;50615;Valognes;6745;50;50205;Valognes;7860;06-autres communes et unités urbaines;1;340;30;367;9 069;8 285;0,1;De 5 à 10 000 entrées;CHAMPALAUNE BRUNO MAURICE GERARD;;OUI;E;;FIXE;NON;C;85;65;16;42,1;42,6;10,2;5,1;42;28,2;24,8;49.508042;-1.47082
441352;REX;PROVENCE-ALPES-COTE D'AZUR;PLACE CARDINAL MAURY;84138;Valréas;9492;84;84204;Valréas;9492;06-autres communes et unités urbaines;2;807;26;1 423;9 278;20 497;-0,5;De 5 à 10 000 entrées;LES THEATRES PIERRE ROUX;;NON;NON;;FIXE;NON;I;102;86;26;68,2;20,7;7,7;3,4;38;31,3;30,6;44.384549;4.991924
441383;CINE CASINO;AUVERGNE / RHONE-ALPES;AV CLAUDE EXPILLY;07331;Vals-les-Bains;3500;07;07402;Aubenas;41552;05-Unités urbaines de 20 000 à 100 000 hbts;2;218;29;328;2 390;150 233;-1,0;De 2 à 5 000 entrées;OFFICE DE TOURISME DE VALS LES BAINS;;OUI;D;;FIXE;NON;B;91;72;1;46,2;28,1;22,0;3,7;33;64,6;56,7;44.655637;4.36656
441861;GARENNE;BRETAGNE;12 RUE ALEXANDRE LE PONTOIS;56260;Vannes;53200;56;56501;Vannes;78876;05-Unités urbaines de 20 000 à 100 000 hbts;5;813;31;3 346;45 525;15 015;2,0;De 40 à 50 000 entrées;SOCIETE RENNAISE DE DIFFUSION CINEMATOGRAPHIQUE;SAS CINE DIFFUSION;OUI;D;RDJPPR;FIXE;NON;C;190;98;70;48,3;47,3;2,7;1,8;157;26,7;25,5;47.654885;-2.756096
441876;CINEVILLE PARC LANN;BRETAGNE;RUE ARISTIDE BOUCICAUT;56260;Vannes;53200;56;56501;Vannes;78876;05-Unités urbaines de 20 000 à 100 000 hbts;9;1979;31;7 354;159 486;87 176;0,8;De 150 à 200 000 entrées;CINEVILLE;SAS CINE DIFFUSION;NON;NON;;FIXE;OUI;C;149;89;86;65,9;29,9;4,2;0,0;24;26,2;35,4;47.670076;-2.792332
441953;CENTRE DE LA CULTURE;AUVERGNE / RHONE-ALPES;ROUSSELET;07334;Les Vans;2672;07;07110;Les Vans;3526;06-autres communes et unités urbaines;1;316;30;264;7 391;108 347;-0,9;De 5 à 10 000 entrées;AEP JEAN BECQUE;;OUI;E;RDJP;FIXE;NON;C;136;94;2;56,3;37,8;1,8;4,1;96;19,4;23,2;44.402406;4.132968
442002;LE VANVES;ILE-DE-FRANCE;12 RUE SADI CARNOT;92075;Vanves;27806;92;00851;Paris;10706072;02-Grande Couronne;1;192;24;280;7 824;12 331;-0,4;De 5 à 10 000 entrées;VILLE DE VANVES;;OUI;C;;FIXE;NON;B;94;71;1;49,5;41,7;7,5;1,3;67;27,7;23,6;48.821779;2.287439
442370;CINEMA CONFLUENCES VARENNES;ILE-DE-FRANCE;PETIT FOSSARD;77482;Varennes-sur-Seine;3429;77;77403;Montereau-Fault-Yonne;27606;03-Petite couronne;9;1603;31;7 941;87 938;33 087;1,7;De 80 à 100 000 entrées;CINE MONTEREAU POINT COM;Montereau Point Com (Aubry);NON;NON;;FIXE;OUI;B;182;121;111;59,7;28,4;4,9;7,0;67;21,6;14,4;48.367677;2.957289
442861;LE MELEZE;PROVENCE-ALPES-COTE D'AZUR;COURS G.ROHNER;05177;Vars;573;05;00000;Zone rurale;14541106;04-Unités urbaines de 100 000 hbts ou plus;2;188;19;330;3 351;92 884;-1,0;De 2 à 5 000 entrées;SAVOY CINEMA;;NON;NON;;FIXE;NON;R;48;27;5;69,8;29,4;0,9;0,0;14;15,9;21,8;44.569752;6.68318
