N° auto;nom;région administrative;adresse;code INSEE;commune;population de la commune;DEP;N°UU;unité urbaine;population unité urbaine;situation géographique;écrans;fauteuils;semaines d'activité;séances;entrées 2018;entrées 2017;évolution entrées;tranche d'entrées;propriétaire;programmateur;AE;catégorie Art et Essai;label Art et Essai;genre;multiplexe;zone de la commune;nombre de films programmés;nombre de films inédits;nombre de films en semaine 1;PdM en entrées des films français;PdM en entrées des films américains;PdM en entrées des films européens;PdM en entrées des autres films;films Art et Essai;part des séances de films Art et Essai;PdM en entrées des films Art et Essai;latitude;longitude
8513;REFLET MEDICIS 2;ILE-DE-FRANCE;7 RUE CHAMPOLLION;75105;Paris 5e Arrondissement;59333;75;851;Paris;10706072;Paris;3;372;53;5 366;95 170;105 540;-9,80%;De 80 à 100 000 entrées;LES ECRANS DE PARIS;;oui;catégorie A;RDPR;FIXE;NON;commune-centre;205;57;31;50;9,5;18,9;21,5;156;93,1;92,5;48.849591;2.342836
8514;EPEE DE BOIS;ILE-DE-FRANCE;100 RUE MOUFFETARD;75105;Paris 5e Arrondissement;59333;75;851;Paris;10706072;Paris;2;140;53;3 147;35 205;33 949;4%;De 30 à 40 000 entrées;SNES (Font);GPCI;non;non classé;;FIXE;NON;commune-centre;116;87;0;60,5;14;20,6;4,9;96;85,4;85,6;48.841535;2.34958
8522;LA CLEF;ILE-DE-FRANCE;21 RUE CLEF 34 RUE DAUBENTON;75105;Paris 5e Arrondissement;59333;75;851;Paris;10706072;Paris;2;188;16;914;17 540;51 321;-65,80%;De 10 à 20 000 entrées;COMITE D'ENTREPRISE DE LA CAISSE D'EPARGNE;;non;non classé;;FIXE;NON;commune-centre;69;22;2;62,8;15,2;9,5;12,5;54;93,4;92,5;48.841154;2.353269
8531;LE GRAND ACTION;ILE-DE-FRANCE;5 RUE DES ECOLES;75105;Paris 5e Arrondissement;59333;75;851;Paris;10706072;Paris;2;346;53;3 190;60 222;63 025;-4,40%;De 50 à 80 000 entrées;MOTEUR;;oui;catégorie A;PR;FIXE;NON;commune-centre;246;21;12;15,7;57,7;25,1;1,5;189;77,8;79,6;48.847537;2.352122
8621;LES FAUVETTES;ILE-DE-FRANCE;58 AVENUE DES GOBELINS;75113;Paris 13e Arrondissement;183216;75;851;Paris;10706072;Paris;5;645;53;9 910;162 846;167 812;-3,00%;De 150 à 200 000 entrées;Les cinemas GAUMONT-PATHE;UGC;non;non classé;;FIXE;NON;commune-centre;139;107;93;43,1;32,1;22,7;2,1;80;63;61,2;48.833574;2.353775
8632;UGC  GOBELINS;ILE-DE-FRANCE;66 BIS AV DES GOBELINS;75113;Paris 13e Arrondissement;183216;75;851;Paris;10706072;Paris;11;1140;21;8 747;177 132;74 045;139%;De 150 à 200 000 entrées;UGC;UGC;non;non classé;;FIXE;OUI;commune-centre;147;121;80;52,6;29;14,4;3,9;78;43;43,2;48.832888;2.354241
8661;ESCURIAL;ILE-DE-FRANCE;11 BD PORT ROYAL;75113;Paris 13e Arrondissement;183216;75;851;Paris;10706072;Paris;2;329;53;3 934;98 885;101 980;-3,00%;De 80 à 100 000 entrées;LES ECRANS DE PARIS;;oui;catégorie A;RD;FIXE;NON;commune-centre;210;116;48;56,2;13,5;12,8;17,5;192;96,8;98,1;48.836817;2.349632
9351;MK2 GRAND PALAIS;ILE-DE-FRANCE;COURS LA REINE PORTE C;75108;Paris 8e Arrondissement;36694;75;851;Paris;10706072;Paris;1;92;53;1 392;15 672;16 285;-3,80%;De 10 à 20 000 entrées;MK2;MK3;non;non classé;;FIXE;NON;commune-centre;52;42;1;57,8;18,7;11,4;12;41;88,5;84;48.8649;2.314116
9452;LE LOUXOR;ILE-DE-FRANCE;170 BOULEVARD DE MAGENTA;75110;Paris 10e Arrondissement;91770;75;851;Paris;10706072;Paris;3;556;53;6 146;225 196;223 620;1%;De 200 à 300 000 entrées;VILLE DE PARIS;Xanthie Films;oui;catégorie A;RDJPPR;FIXE;NON;commune-centre;304;86;44;47,3;20,4;19,4;12,9;266;94,4;96,1;48.883487;2.349853
9600;MK2 BIBLIOTHEQUE;ILE-DE-FRANCE;128 A 162 AVENUE DE FRANCE;75113;Paris 13e Arrondissement;183216;75;851;Paris;10706072;Paris;16;2981;53;35 182;1 380 261;1 557 918;-11,40%;De 1 à 1,5 million d'entrées;MK2;MK2;non;non classé;;FIXE;OUI;commune-centre;445;323;290;23,6;54,7;18;3,7;210;34,2;31,1;48.833718;2.373922
9616;MK2 A&E;ILE-DE-FRANCE;15/43 QUAI FRANCOIS MAURIAC;75113;Paris 13e Arrondissement;183216;75;851;Paris;10706072;Paris;4;520;53;9 237;158 105;173 688;-9,00%;De 150 à 200 000 entrées;MK2;MK2;non;non classé;;FIXE;NON;commune-centre;199;182;52;46,3;19,9;18,4;15,5;121;72,5;77;48.832993;2.378615
9700;PATHE BEAUGRENELLE;ILE-DE-FRANCE;7 RUE LINOIS;75115;Paris 15e Arrondissement;234994;75;851;Paris;10706072;Paris;10;1962;53;21 579;821 928;922 671;-10,90%;De 700 000 à 1 million d'entrées;Les cinemas GAUMONT-PATHE;Les cinémas Gaumont-Pathé;non;non classé;;FIXE;OUI;commune-centre;194;161;151;32,5;52,1;14,9;0,5;52;23,5;21,6;48.848895;2.282585
9802;CLUB DE L ETOILE;ILE-DE-FRANCE;14 RUE TROYON;75117;Paris 17e Arrondissement;168533;75;851;Paris;10706072;Paris;1;161;44;235;9 019;9 129;-1,20%;De 5 à 10 000 entrées;SOCIETE CINEMATOGRAPHIQUE THEATRALE ET AUDIOVISUELLE CTAV 14;;non;non classé;;FIXE;NON;commune-centre;105;34;4;44,6;28,7;11,4;15,3;54;39,1;43,4;48.876113;2.295345
9803;LES 7 BATIGNOLLES CINEMOVIDA;ILE-DE-FRANCE;ALLEE COLETTE HEILBRONNER;75117;Paris 17e Arrondissement;168533;75;851;Paris;10706072;Paris;7;1151;2;482;2 597;0;#DIV/0!;De 2 à 5 000 entrées;;;non;non classé;;FIXE;NON;commune-centre;13;12;6;45;33,3;6;15,7;4;18,7;17,1;48.893315;2.311503
9900;MK2 QUAI DE LOIRE;ILE-DE-FRANCE;5/19 QUAI DE LA LOIRE;75119;Paris 19e Arrondissement;185654;75;851;Paris;10706072;Paris;6;1108;53;12 181;463 475;503 065;-7,90%;De 450 à 700 000 entrées;MK2;MK3;non;non classé;;FIXE;NON;commune-centre;224;157;105;38,7;42,5;17,6;1,3;120;41,5;46,8;48.885067;2.374123
9906;UGC CINE CITE PARIS 19;ILE-DE-FRANCE;166 BOULEVARD MAC DONALD;75119;Paris 19e Arrondissement;185654;75;851;Paris;10706072;Paris;14;2790;53;30 822;510 033;576 981;-11,60%;De 450 à 700 000 entrées;UGC;UGC;non;non classé;;FIXE;OUI;commune-centre;355;269;235;29,4;54,6;14,4;1,6;175;31,4;23,4;48.898991;2.376757
9920;PATHE;ILE-DE-FRANCE;30 AVENUE CORENTIN CARIOU;75119;Paris 19e Arrondissement;185654;75;851;Paris;10706072;Paris;16;2901;53;35 222;539 379;497 138;8%;De 450 à 700 000 entrées;Les cinemas GAUMONT-PATHE;Les cinémas Gaumont-Pathé;non;non classé;;FIXE;OUI;commune-centre;328;227;223;17,5;66,2;14,4;2;89;15,3;9,2;48.897016;2.385181
9950;ETOILE LILAS;ILE-DE-FRANCE;PLACE DU MAQUIS DU VERCORS;75120;Paris 20e Arrondissement;195556;75;851;Paris;10706072;Paris;7;1480;53;13 633;238 430;297 024;-19,70%;De 200 à 300 000 entrées;CGR;CGR;non;non classé;;FIXE;NON;commune-centre;195;131;125;29,1;56,9;13;1,1;53;11;9,4;48.852605;2.406733
10992;PANDORA;ILE-DE-FRANCE;6 ALLEE SIMONE SIGNORET;78005;Achères;21053;78;851;Paris;10706072;petite couronne;3;257;50;4 664;79 140;78 313;1%;De 50 à 80 000 entrées;VILLE D'ACHERES;;oui;catégorie C;RDJP;FIXE;NON;banlieue;218;157;59;54,9;17,4;20,7;7;165;73,6;74;48.960956;2.067774
14693;LE POLE CULTUREL;ILE-DE-FRANCE;82 RUE MARCEL BOURDARIAS;94002;Alfortville;44410;94;851;Paris;10706072;grande couronne;1;410;28;67;7 695;6 660;16%;De 5 à 10 000 entrées;;;non;non classé;;FIXE;NON;banlieue;63;47;0;74,6;12,8;12,6;0;37;55,2;38,6;48.807586;2.422346
20931;LE SELECT;ILE-DE-FRANCE;10 AV DIVISION LECLERC;92002;Antony;61711;92;851;Paris;10706072;grande couronne;4;665;49;6 059;223 111;233 335;-4,40%;De 200 à 300 000 entrées;CENTRE CULTUREL MUNICIPAL D'ANTONY;;oui;catégorie C;RDJPPR;FIXE;NON;banlieue;391;290;152;61,6;17,2;13,3;8;303;72,8;63,1;48.753029;2.304782
22634;JEAN VILAR;ILE-DE-FRANCE;1 RUE PAUL SIGNAC;94003;Arcueil;21516;94;851;Paris;10706072;grande couronne;2;328;49;2 196;28 503;28 070;2%;De 20 à 30 000 entrées;VILLE D'ARCUEIL;;oui;catégorie C;RDJPPR;FIXE;NON;banlieue;340;232;9;56,4;19,8;17,1;6,7;238;66,7;67,6;48.801352;2.330702
22636;MEGARAMA;ILE-DE-FRANCE;8 AVENUE SALVADOR ALLENDE;94003;Arcueil;21516;94;851;Paris;10706072;grande couronne;6;781;53;10 595;238 051;272 334;-12,60%;De 200 à 300 000 entrées;MEGARAMA;AGORA CINEMAS;non;non classé;;FIXE;NON;banlieue;138;116;106;24,3;63,8;11,8;0,2;11;5,2;3,1;48.810228;2.328168
23301;JEAN GABIN (EX-GALILEE);ILE-DE-FRANCE;12-14 BOULEVARD LEON FEIX;95018;Argenteuil;110388;95;851;Paris;10706072;petite couronne;1;128;48;845;9 046;5 313;70%;De 5 à 10 000 entrées;VILLE D'ARGENTEUIL;;oui;catégorie C;;FIXE;NON;banlieue;142;91;0;43,9;28;22,9;5,2;119;69,3;71,4;48.946909;2.249331
23323;LE FIGUIER BLANC;ILE-DE-FRANCE;3TER RUE GREGOIRE COLLAS;95018;Argenteuil;110388;95;851;Paris;10706072;petite couronne;3;826;53;3 556;63 970;66 418;-3,70%;De 50 à 80 000 entrées;VILLE D'ARGENTEUIL;;oui;catégorie C;RDJPPR;FIXE;NON;banlieue;247;178;45;47,5;37,4;10,2;4,9;149;39,3;36,9;48.943679;2.24855
24753;STARS;ILE-DE-FRANCE;13 AV DU GENERAL DE GAULLE;91021;Arpajon;10481;91;851;Paris;10706072;petite couronne;5;829;53;8 132;89 963;115 019;-21,80%;De 80 à 100 000 entrées;CINAEA;;non;non classé;;FIXE;NON;banlieue;148;119;101;35;55,5;9,1;0,4;27;4,9;4,3;48.590692;2.250123
26662;L ALCAZAR;ILE-DE-FRANCE;1 RUE DE LA STATION;92004;Asnières-sur-Seine;86512;92;851;Paris;10706072;grande couronne;4;646;53;6 402;163 334;171 649;-4,80%;De 150 à 200 000 entrées;LES ECRANS INDEPENDANTS;;oui;catégorie C;JPPR;FIXE;NON;banlieue;207;150;117;46,4;32,1;16,9;4,5;133;49,5;43,4;48.906327;2.284046
27573;CINEMA VENTURA;ILE-DE-FRANCE;RUE SAMUEL DESBORDES;91027;Athis-Mons;32792;91;851;Paris;10706072;petite couronne;1;175;48;767;10 312;10 575;-2,50%;De 10 à 20 000 entrées;LE CENTRE CULTUREL DES PORTES DE L' ESSONNE;;oui;catégorie C;;FIXE;NON;banlieue;205;159;3;61,1;22,1;15,3;1,4;125;48,6;50,8;48.7102;2.388137
28113;PAUL GRIMAULT  EX CINE 83;ILE-DE-FRANCE;1 AV DE LA DIVISION LECLERC;78029;Aubergenville;11557;78;851;Paris;10706072;petite couronne;1;169;53;1 300;15 995;11 355;41%;De 10 à 20 000 entrées;ASSOCIATION DE GESTION DU CINEMA PAUL GRIMAULT A AUBERGENVILLE;GPCI;non;non classé;;FIXE;NON;banlieue;206;183;3;53,9;29,7;13,8;2,7;85;37,4;29,2;48.9589;1.855229
28264;STUDIO;ILE-DE-FRANCE;2 RUE EDOUARD POISSON;93001;Aubervilliers;83782;93;851;Paris;10706072;grande couronne;1;127;49;1 067;26 347;26 903;-2,10%;De 20 à 30 000 entrées;ASSOCIATION CINEMA LE STUDIO;GPCI;oui;catégorie C;JPPR;FIXE;NON;banlieue;306;175;5;49,8;23,7;16,2;10,3;210;58,5;61,8;48.910534;2.384966
30164;THEATRE ET CINEMA JACQUES PREVERT;ILE-DE-FRANCE;134 RUE ANATOLE FRANCE;93005;Aulnay-sous-Bois;83584;93;851;Paris;10706072;grande couronne;2;789;47;1 127;26 021;25 635;2%;De 20 à 30 000 entrées;VILLE D'AULNAY SOUS BOIS;GPCI;oui;catégorie C;JP;FIXE;NON;banlieue;254;198;3;49,2;25;19,5;6,3;154;55,5;51,7;48.940586;2.496291
30184;UGC CINE CITE O'PARINOR;ILE-DE-FRANCE;LE HAUT DE GALY;93005;Aulnay-sous-Bois;83584;93;851;Paris;10706072;grande couronne;14;2592;53;29 912;914 453;1 073 892;-14,80%;De 700 000 à 1 million d'entrées;UGC;UGC;non;non classé;;FIXE;OUI;banlieue;262;182;178;24,3;63;12,4;0,4;83;11,8;5,6;48.960325;2.473606
35953;THEATRE VICTOR HUGO;ILE-DE-FRANCE;14 AV VICTOR HUGO;92007;Bagneux;39487;92;851;Paris;10706072;grande couronne;1;418;32;176;7 602;7 128;7%;De 5 à 10 000 entrées;COMMUNAUTE D'AGGLOMERATION SUD DE SEINE;;non;non classé;;FIXE;NON;banlieue;53;21;0;39,1;39,1;11,3;10,5;28;41,5;58;48.804045;2.321692
36013;LE CIN'HOCHE;ILE-DE-FRANCE;6 RUE HOCHE;93006;Bagnolet;35881;93;851;Paris;10706072;grande couronne;2;288;49;1 888;30 690;32 592;-5,80%;De 30 à 40 000 entrées;VILLE DE BAGNOLET;;oui;catégorie C;RDJPPR;FIXE;NON;banlieue;252;168;3;58,7;18,4;11,6;11,3;205;74,4;79,3;48.869237;2.417029
37350;CINE TOILE;ILE-DE-FRANCE;2 RUE DES COLOMBES;91045;Ballancourt-sur-Essonne;7538;91;91402;Ballancourt-sur-Essonne;35283;petite couronne;1;189;51;727;26 698;47 168;-43,40%;De 20 à 30 000 entrées;VILLE DE BALLANCOURT SUR ESSONNE;;non;non classé;;FIXE;NON;commune-centre;119;98;73;57,7;33,2;9,1;0;27;13,6;16,2;48.528643;2.388787
45132;BEAUMONT PALACE;ILE-DE-FRANCE;6 AV ANATOLE FRANCE;95052;Beaumont-sur-Oise;9699;95;459;Persan - Beaumont-sur-Oise;37357;petite couronne;1;353;49;1 006;21 801;18 387;19%;De 20 à 30 000 entrées;VILLE DE BEAUMONT SUR OISE;GPCI;oui;catégorie D;JP;FIXE;NON;commune-centre;236;173;1;57,4;25,3;9,5;7,8;136;48,4;61,3;49.141412;2.283076
54292;LA BARBACANE;ILE-DE-FRANCE;PLACE DU 8 MAI 1945;78062;Beynes;7552;78;78205;Beynes;8069;petite couronne;1;292;38;297;9 652;6 248;54%;De 5 à 10 000 entrées;VILLE DE BEYNES;GPCI;non;non classé;;FIXE;NON;commune-centre;105;88;0;49,7;33,6;16,2;0,5;42;31;36,6;48.855732;1.875104
54692;THEATRE PAUL ELUARD;ILE-DE-FRANCE;162 RUE MAURICE BERTEAUX;95063;Bezons;28674;95;851;Paris;10706072;petite couronne;2;598;36;1 092;28 147;33 612;-16,30%;De 20 à 30 000 entrées;THEATRE PAUL ELUARD;GPCI;oui;catégorie C;JPPR;FIXE;NON;banlieue;198;137;10;43;40;13,7;3,3;97;33,3;28,7;48.931156;2.207081
57582;CINEMA LOUIS DAQUIN;ILE-DE-FRANCE;76 RUE VICTOR HUGO;93007;Le Blanc-Mesnil;55297;93;851;Paris;10706072;grande couronne;3;447;52;3 271;60 418;62 022;-2,60%;De 50 à 80 000 entrées;VILLE DE BLANC MESNIL;;oui;catégorie C;RDJP;FIXE;NON;banlieue;292;225;33;50,9;33,6;12;3,5;162;38,5;30,5;48.941761;2.457313
59031;MAGIC CINEMA;ILE-DE-FRANCE;RUE DU CHEMIN VERT;93008;Bobigny;51716;93;851;Paris;10706072;grande couronne;2;443;49;2 590;37 544;36 719;2%;De 30 à 40 000 entrées;VILLE DE BOBIGNY;;oui;catégorie C;RDJPPR;FIXE;NON;banlieue;323;252;10;35,3;38,4;20,1;6,2;200;51,9;49,3;48.90494;2.447393
59604;JEAN RENOIR;ILE-DE-FRANCE;RUE DU GENERAL LECLERC;92009;Bois-Colombes;28043;92;851;Paris;10706072;grande couronne;1;300;43;372;17 040;16 144;6%;De 10 à 20 000 entrées;VILLE DE BOIS COLOMBES;;non;non classé;;FIXE;NON;banlieue;112;58;0;50,8;25,2;13,8;10,2;79;54,8;65,8;48.916548;2.266897
59690;LA GRANGE DE LA TREMBLAYE;ILE-DE-FRANCE;RUE DU PARC;78073;Bois-d'Arcy;14299;78;851;Paris;10706072;petite couronne;1;338;38;420;9 835;9 061;9%;De 5 à 10 000 entrées;VILLE DE BOIS D'ARCY;;non;non classé;;FIXE;NON;banlieue;101;86;0;59,5;27,3;12,6;0,6;41;40,5;29,5;48.800013;2.023763
60942;LE FORUM;ILE-DE-FRANCE;PLACE DU FORUM;94004;Boissy-Saint-Léger;15922;94;851;Paris;10706072;grande couronne;1;114;44;116;4 217;4 834;-12,80%;De 2 à 5 000 entrées;VILLE DE BOISSY SAINT LEGER;;non;non classé;;FIXE;NON;banlieue;70;45;0;55,5;20,9;5;18,7;32;51,7;75,4;48.754035;2.502015
61504;SALLE ANDRE MALRAUX;ILE-DE-FRANCE;25 COURS DE LA REPUBLIQUE;93010;Bondy;53439;93;851;Paris;10706072;grande couronne;1;324;42;1 039;25 250;24 998;1%;De 20 à 30 000 entrées;VILLE DE BONDY;;oui;catégorie C;;FIXE;NON;banlieue;172;127;0;40;32,7;22,7;4,6;95;44,8;42,5;48.901598;2.480089
62121;GERARD PHILIPE;ILE-DE-FRANCE;2 RUE PABLO NERUDA;94011;Bonneuil-sur-Marne;16903;94;851;Paris;10706072;grande couronne;1;245;43;484;8 569;10 382;-17,50%;De 5 à 10 000 entrées;ASSOCIATION BONNEUIL PROMOTION (TIERS FERME);;non;non classé;;FIXE;NON;banlieue;121;93;0;44,5;39,8;8,1;7,6;52;37,8;35,8;48.774577;2.486664
66835;CINEMA LANDOWSKI;ILE-DE-FRANCE;28 AVENUE ANDRE-MORIZET;92012;Boulogne-Billancourt;117931;92;851;Paris;10706072;grande couronne;1;154;49;1 717;46 263;54 134;-14,50%;De 40 à 50 000 entrées;CINEVOX;;oui;catégorie C;RDJPPR;FIXE;NON;banlieue;189;122;99;56,6;9,8;15,4;18,3;175;91,3;95,4;48.83591;2.239289
66923;PATHE;ILE-DE-FRANCE;26 RUE LE CORBUSIER;92012;Boulogne-Billancourt;117931;92;851;Paris;10706072;grande couronne;7;1492;53;14 250;555 585;567 996;-2,20%;De 450 à 700 000 entrées;Les cinemas GAUMONT-PATHE;Les cinémas Gaumont-Pathé;non;non classé;;FIXE;NON;banlieue;192;166;159;44,6;37,2;16,5;1,8;79;38,5;32,5;48.837649;2.239534
68114;LE CINEMA;ILE-DE-FRANCE;10 AVENUE FRANCIS DE PRESSENSE;93013;Le Bourget;16239;93;851;Paris;10706072;grande couronne;1;83;47;662;4 719;4 949;-4,60%;De 2 à 5 000 entrées;VILLE DU BOURGET;GPCI;non;non classé;;FIXE;NON;banlieue;109;85;4;35,2;47,1;13,5;4,3;29;17,5;35,7;48.932361;2.424858
68212;AUDITORIUM DU CONSERVATOIRE;ILE-DE-FRANCE;11 BD CARNOT;92014;Bourg-la-Reine;20249;92;851;Paris;10706072;grande couronne;1;177;11;16;915;1 627;-43,80%;Moins de 2000 entrées;VILLE DE BOURG LA REINE;;non;non classé;;FIXE;NON;banlieue;16;6;0;46;25,5;20,5;8;12;75;73,1;48.778884;2.317531
69641;BUXY;ILE-DE-FRANCE;CENTRE COMMERCIAL VAL D'YERRES 2;91097;Boussy-Saint-Antoine;7027;91;851;Paris;10706072;petite couronne;5;797;53;7 080;112 465;122 537;-8,20%;De 100 à 150 000 entrées;SNES (Font)/ADCI;GPCI;oui;catégorie C;;FIXE;NON;banlieue;223;183;123;41,4;48,2;10;0,4;89;20,8;14,1;48.683571;2.535014
71901;LE RENAISSANCE;ILE-DE-FRANCE;16 RUE DE L EGLISE;77051;Bray-sur-Seine;2222;77;77116;Bray-sur-Seine;3334;petite couronne;1;105;53;345;4 983;4 476;11%;De 2 à 5 000 entrées;COMMUNAUTE DES COMMUNES DE LA BASSEE;;oui;catégorie E;;FIXE;NON;commune-centre;157;113;0;53,7;31;12,1;3,2;76;41,4;35,9;48.415251;3.237856
73423;JEAN COCTEAU;ILE-DE-FRANCE;3 RUE ANATOLE FRANCE;91103;Brétigny-sur-Orge;26215;91;851;Paris;10706072;petite couronne;2;368;53;2 246;61 722;65 592;-5,90%;De 50 à 80 000 entrées;ASSOCIATION CINE 220;MICROMEGAS;oui;catégorie C;JPPR;FIXE;NON;banlieue;311;221;19;49,2;36,3;12,8;1,7;185;43,2;39,6;48.608596;2.303919
74662;LES 4 VENTS;ILE-DE-FRANCE;80 RUE DU GENERAL LECLERC;77053;Brie-Comte-Robert;16635;77;77306;Brie-Comte-Robert;16635;petite couronne;1;168;52;921;25 523;24 018;6%;De 20 à 30 000 entrées;VILLE DE BRIE-COMTE-ROBERT;;oui;catégorie E;JP;FIXE;NON;commune isolée;267;206;1;51,4;31,3;14,2;3,1;148;44,1;36,5;48.696652;2.607228
81101;LA PLEIADE;ILE-DE-FRANCE;12 AVENUE COUSIN DE MERICOURT;94016;Cachan;30433;94;851;Paris;10706072;grande couronne;3;802;53;4 769;67 135;70 767;-5,10%;De 50 à 80 000 entrées;ASSOCIATION CENTRE CULTUREL COMMUNAL CACHAN;UGC;oui;catégorie C;JP;FIXE;NON;banlieue;219;159;68;54,3;32;12;1,6;132;37,6;36,9;48.795796;2.335316
91492;CINEMA DU THEATRE;ILE-DE-FRANCE;8 AVENUE CHARLES DE GAULLE;78126;La Celle-Saint-Cloud;21037;78;851;Paris;10706072;petite couronne;1;319;41;170;11 110;9 067;23%;De 10 à 20 000 entrées;;;non;non classé;;FIXE;NON;banlieue;140;91;0;47,5;31,7;17,3;3,5;77;50;49,6;48.847416;2.136047
92329;UGC CINE CITE;ILE-DE-FRANCE;8 PLACE DES 3 GARES;95127;Cergy;63395;95;851;Paris;10706072;petite couronne;14;2768;53;27 832;499 660;621 165;-19,60%;De 450 à 700 000 entrées;UGC;UGC;non;non classé;;FIXE;OUI;banlieue;293;217;213;28;59,3;12,1;0,6;108;18,8;9,8;49.048453;2.010977
96533;JEAN GABIN;ILE-DE-FRANCE;RUE PIERRE DE COUBERTIN;77079;Champagne-sur-Seine;6179;77;77404;Champagne-sur-Seine;28076;petite couronne;1;168;49;514;6 760;8 052;-16,00%;De 5 à 10 000 entrées;CHAMPAGNE SUR SEINE;;oui;catégorie D;;FIXE;NON;commune-centre;166;120;0;54,8;26,4;13,7;5,1;94;47,5;57;48.398755;2.80515
97431;STUDIO 66;ILE-DE-FRANCE;66 RUE JEAN JAURES;94017;Champigny-sur-Marne;76508;94;851;Paris;10706072;grande couronne;5;944;53;8 703;136 819;154 545;-11,50%;De 100 à 150 000 entrées;MEGARAMA;AGORA CINEMAS;oui;catégorie C;JP;FIXE;NON;banlieue;259;192;71;28;58,1;11,2;2,6;169;26,3;16,2;48.814397;2.508133
105652;REX;ILE-DE-FRANCE;364 AVE DE LA DIVISION LECLERC;92019;Châtenay-Malabry;33330;92;851;Paris;10706072;grande couronne;2;551;49;2 280;57 641;60 861;-5,30%;De 50 à 80 000 entrées;VILLE DE CHATENAY MALABRY;;oui;catégorie C;RDJP;FIXE;NON;banlieue;241;170;70;49,4;34,7;9,4;6,4;172;61,1;47,1;48.765842;2.259825
106031;CINEMA;ILE-DE-FRANCE;7BIS RUE DE LA MAIRIE;92020;Châtillon;37159;92;851;Paris;10706072;grande couronne;1;226;44;639;27 427;22 259;23%;De 20 à 30 000 entrées;THEATRE DE CHATILLON;;oui;catégorie C;;FIXE;NON;banlieue;170;112;0;51,5;27,9;10,1;10,6;111;60,9;58,8;48.800675;2.288049
106262;LOUIS JOUVET;ILE-DE-FRANCE;3 PLACE MAURICE BERTEAUX;78146;Chatou;31058;78;851;Paris;10706072;petite couronne;2;459;47;1 780;61 066;33 897;80%;De 50 à 80 000 entrées;VILLE DE CHATOU;UGC;non;non classé;;FIXE;NON;banlieue;105;90;36;60,9;25;11,4;2,6;54;43,4;43;48.886917;2.156299
108192;ATRIUM;ILE-DE-FRANCE;3 PARVIS ROBERT SCHUMAN;92022;Chaville;20001;92;851;Paris;10706072;grande couronne;1;643;44;330;19 355;20 301;-4,70%;De 10 à 20 000 entrées;VILLE DE CHAVILLE;GPCI;non;non classé;;FIXE;NON;banlieue;126;83;1;49,9;27,8;19,5;2,9;72;44,8;45,7;48.813094;2.192579
108774;COSMOS;ILE-DE-FRANCE;22 AV DE LA RESISTANCE;77108;Chelles;53833;77;851;Paris;10706072;petite couronne;2;645;53;2 987;61 964;62 679;-1,10%;De 50 à 80 000 entrées;VILLE DE CHELLES (Henochsberg);;oui;catégorie C;JP;FIXE;NON;banlieue;177;126;30;46,1;40,9;12,3;0,8;98;24,2;16,9;48.877872;2.586341
110351;GAUMONT DISNEY VILLAGE;ILE-DE-FRANCE;1 ESPLANADE FRANCOIS TRUFFAUT;77111;Chessy;5131;77;851;Paris;10706072;petite couronne;15;3923;53;29 986;874 904;1 010 666;-13,40%;De 700 000 à 1 million d'entrées;Les cinemas GAUMONT-PATHE;Les cinémas Gaumont-Pathé;non;non classé;;FIXE;OUI;banlieue;265;213;208;18,2;69;12,1;0,6;47;10,8;5,1;48.880488;2.772675
110372;STUDIO 31;ILE-DE-FRANCE;31 PLACE D'ARIANE;77111;Chessy;5131;77;851;Paris;10706072;petite couronne;2;216;48;3 225;27 794;0;#DIV/0!;De 20 à 30 000 entrées;;;non;non classé;;FIXE;NON;banlieue;263;190;29;23,3;52,1;21,6;3,1;137;26;19,3;48.856412;2.773682
110761;SALLE ANDRE MALRAUX;ILE-DE-FRANCE;102 AV DU GENERAL DE GAULLE;94021;Chevilly-Larue;19169;94;851;Paris;10706072;grande couronne;1;405;49;492;11 467;10 542;9%;De 10 à 20 000 entrées;CENTRE CULTUREL DE CHEVILLY LARUE;;oui;catégorie C;;FIXE;NON;banlieue;141;101;0;57,1;19,7;12;11,1;95;57,8;62,5;48.770432;2.350955
111583;FRANCOIS TRUFFAUT;ILE-DE-FRANCE;2 RUE DE L ECOLE;91161;Chilly-Mazarin;20258;91;851;Paris;10706072;petite couronne;2;409;53;3 724;50 273;53 418;-5,90%;De 50 à 80 000 entrées;ASSOCIATION FRANCOIS TRUFFAUT;;oui;catégorie C;RDJPPR;FIXE;NON;banlieue;521;335;14;43,8;34,6;16,2;5,4;353;49,5;47,8;48.703333;2.314917
112014;SALLE PAUL ELUARD;ILE-DE-FRANCE;4 AV DE VILLENEUVE ST GEORGES;94022;Choisy-le-Roi;43846;94;851;Paris;10706072;grande couronne;1;181;49;1 035;34 399;36 511;-5,80%;De 30 à 40 000 entrées;REGIE THEATRE CINEMA PAUL ELUARD;;oui;catégorie C;JP;FIXE;NON;banlieue;175;123;3;51,3;26,9;12,9;8,8;110;54;54,9;48.766383;2.414699
113523;CINEMA JEANNE MOREAU (EX-CENTRE CULTUREL JEAN ARP);ILE-DE-FRANCE;22 RUE PAUL VAILLANT COUTURIER;92023;Clamart;52645;92;851;Paris;10706072;grande couronne;1;176;49;1 017;29 805;37 267;-20,00%;De 20 à 30 000 entrées;VILLE DE CLAMART;;oui;catégorie C;;FIXE;NON;banlieue;155;116;8;61,4;18,4;12,4;7,8;106;63,9;63,4;48.802513;2.263801
